X,cntry,gndr,nwspol,netustm,agea,eduyrs,netusoft,ppltrst,pplfair,pplhlp,polintr,psppsgva,actrolga,psppipla,cptppola,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,prtdgcl,lrscale,stfeco,stfgov,stfdem,stfedu,stfhlth,gincdif,mnrgtjb,freehms,hmsfmlsh,hmsacld,euftf,imsmetn,imdfetn,impcntr,imbgeco,imueclt,imwbcnt,happy,sclmeet,inprdsc,sclact,aesfdrk,health,hlthhmp,atchctr,atcherp,rlgdgr,rlgatnd,pray,gvrfgap,rfgfrpc,rfgbfml,elgcoal,elgngas,elghydr,elgnuc,elgsun,elgwind,elgbio,wrenexp,wrdpimp,wrtcfl,clmthgt1,wrclmch,lklmten,gvsrdcc,inctxff,sbsrnen,dfincac,smdfslv,uemplwk,slvpens,slvuemp,gvslvol,gvslvue,sbstrec,sbprvpv,sbeqsoc,sbbsntx,sblazy,sblwcoa,imsclbn,uentrjb,lbenent,bennent,admub,ubpay,ubedu,ubunp,ub50pay,ub50edu,ub50unp,ub20pay,ub20edu,ub20unp,ubsppay,ubspedu,ubspunp,bnlwinc,eduunmp,wrkprbf,basinc,eusclbf,eudcnbf,lkuemp,lknemny,hhmmb,domicil,estsz,wkdcorga,iorgact,hinctnta,hincfel,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun
1576,AT,1,20,270,35,11,5,0,2,2,4,1,1,3,1,1,0,0,0,0,0,0,NA,NA,2,2,5,4,8,5,2,5,1,5,3,1,1,1,0,0,0,8,6,3,3,4,4,1,3,3,0,2,1,1,5,1,3,4,5,1,5,5,NA,3,4,3,NA,4,3,3,1,2,5,4,NA,4,7,7,8,4,5,4,2,5,4,1,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,3,3,3,1,2,4,NA,4,4,4,0,0,1,1,3,5,5,3,5,2,4,2,5,2,4,4,2,5,1,4,2,4,4,4,4
35480,NO,2,60,300,23,15,5,7,6,5,2,4,3,3,4,7,8,8,6,7,7,9,3,4,4,5,8,6,7,3,1,3,2,2,3,3,3,3,5,7,5,9,7,5,4,4,4,2,10,7,10,6,7,4,1,4,2,3,4,2,4,4,3,3,3,2,NA,4,4,5,4,5,3,4,6,7,7,8,6,1,4,4,1,3,4,4,2,3,2,3,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,3,3,2,NA,NA,2,2,3,3,3,5,5,2,2,6,2,5,5,2,6,5,5,3,5,5,5,4,4,6,5,4,5,5,4,3
6298,CZ,1,60,600,25,17,5,5,4,4,2,2,3,2,3,4,5,6,4,5,5,5,3,5,3,4,5,4,6,3,3,3,1,2,2,3,3,2,4,5,6,5,7,2,1,3,5,1,0,6,5,1,1,3,3,4,2,2,4,1,5,4,3,2,3,1,NA,3,2,4,1,4,4,2,5,2,4,7,6,2,4,2,3,4,2,2,3,2,4,2,NA,NA,NA,2,3,2,NA,NA,NA,NA,NA,NA,3,3,3,2,2,4,3,2,1,2,1,9,2,2,2,6,4,6,4,2,6,3,4,4,5,6,5,4,3,5,5,4,5,6,3,4
42189,SE,2,30,360,58,11,5,7,7,7,3,2,2,3,2,5,6,6,4,4,NA,NA,NA,4,NA,5,7,NA,8,NA,1,4,2,4,NA,3,3,NA,NA,6,NA,8,7,5,3,3,5,1,9,5,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,2,NA,NA,NA,NA,NA,NA,3,6,6,7,7,3,NA,NA,NA,NA,NA,2,2,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,NA,2,2,2,2,2,3,10,NA,8,4,3,4,5,2,4,3,2,5,4,5,3,4,2,NA,2,3,NA,5,5,6,5
17890,FR,2,15,60,43,18,5,5,6,5,3,1,1,2,2,2,3,6,2,2,4,5,NA,3,4,2,2,4,6,3,1,5,1,5,4,2,2,2,3,3,3,7,6,2,3,4,3,3,7,4,5,1,1,5,1,5,4,1,1,1,5,5,5,4,4,2,NA,3,5,5,1,3,1,5,5,2,4,9,9,5,3,3,5,3,5,4,3,4,4,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,3,3,3,4,3,2,2,5,5,2,2,6,1,6,2,6,6,1,6,5,3,5,6,2,4,2,6,2,6,6,5,5
42035,SE,1,50,180,63,13,5,10,9,9,3,2,2,2,3,6,8,8,4,6,7,8,3,8,9,4,8,6,8,2,1,5,1,5,9,4,4,4,9,8,8,9,6,5,3,4,5,1,7,7,3,1,1,4,3,4,1,2,2,3,5,4,4,1,3,2,NA,2,5,5,4,5,4,3,2,8,6,9,6,4,2,2,4,4,NA,3,2,3,4,3,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,2,3,2,2,2,3,1,1,1,5,3,9,8,4,4,4,2,6,4,2,5,4,4,4,5,4,4,3,2,3,5,4,5,6,2,3
25615,IL,2,60,NA,75,15,1,8,8,5,1,2,1,4,3,2,6,3,0,2,NA,0,3,0,5,0,1,1,7,4,1,5,1,5,NA,4,2,3,8,7,6,9,6,3,4,4,5,1,10,3,5,3,1,2,2,4,NA,4,NA,NA,5,5,4,5,4,4,NA,3,1,2,5,5,2,2,4,8,4,9,9,4,3,3,4,2,2,5,2,5,4,2,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,1,1,3,1,10,8,3,4,5,2,5,2,2,5,2,5,5,3,5,5,2,5,4,3,2,6,6,3,5
17029,FR,2,120,NA,64,11,1,4,8,6,4,3,1,1,1,3,7,7,3,2,2,3,3,4,3,2,NA,5,2,5,4,5,1,5,4,2,3,3,4,4,5,9,4,2,3,1,3,1,10,7,8,3,2,3,2,4,5,3,5,3,2,1,2,4,4,4,NA,3,5,6,3,2,3,4,NA,3,2,9,7,2,4,2,5,2,4,2,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,1,3,3,3,1,4,NA,NA,2,3,2,8,4,2,2,3,3,6,5,4,5,5,4,3,2,3,5,2,3,2,3,6,5,6,6,2
27926,IS,2,30,90,60,17,5,4,6,10,3,1,2,1,3,0,1,6,0,0,1,1,NA,5,1,0,3,4,3,5,2,4,2,4,5,3,3,3,6,8,8,10,6,3,3,3,4,2,10,10,7,1,7,4,2,4,1,1,4,1,4,4,4,3,1,2,NA,3,5,5,2,5,2,2,2,2,2,10,10,2,4,4,2,2,2,2,2,4,4,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,NA,NA,NA,1,1,1,3,1,10,10,3,3,6,2,5,2,5,5,2,5,4,5,5,5,2,5,4,2,2,5,5,5,2
35166,NO,2,120,180,48,22,5,5,7,8,2,2,2,3,2,8,7,4,3,5,5,5,3,0,5,1,10,9,7,4,1,5,1,5,7,4,3,4,8,8,10,8,4,6,3,4,1,3,10,8,5,4,2,4,1,3,1,2,5,1,4,4,2,4,4,3,NA,4,8,3,2,5,1,4,2,3,4,8,8,1,3,4,4,2,5,5,2,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,3,NA,NA,1,1,3,2,5,10,8,8,3,5,3,6,4,6,6,6,5,5,4,6,6,5,6,4,6,3,6,6,4,5
4313,CH,1,60,480,21,2,5,5,7,5,4,1,1,1,1,5,5,5,4,NA,NA,NA,NA,7,4,NA,NA,3,6,3,2,2,4,1,NA,1,1,1,3,NA,NA,6,2,2,1,4,4,1,5,5,0,1,1,2,4,2,NA,NA,NA,5,2,2,2,2,2,2,NA,2,NA,NA,NA,NA,2,4,NA,6,4,10,10,NA,NA,NA,NA,NA,NA,3,4,NA,5,3,NA,NA,NA,NA,NA,NA,4,4,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,3,2,0,0,NA,2,5,6,2,6,6,5,6,3,5,6,6,2,4,6,2,5,6,6,2,1,6
33189,NL,1,60,600,21,14,5,8,8,6,2,2,2,2,2,5,4,7,6,6,5,NA,3,8,8,6,8,7,7,2,2,5,1,4,3,NA,3,2,7,NA,9,8,6,5,1,3,5,1,7,5,2,1,1,2,4,3,NA,4,4,1,5,5,3,2,2,2,NA,2,4,8,2,5,5,4,3,NA,6,8,7,2,3,4,4,2,3,3,3,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,3,3,NA,3,2,NA,1,1,4,5,1,0,2,NA,4,4,3,5,3,6,5,4,4,5,4,5,4,3,2,2,5,2,NA,5,2,5
9887,DE,2,30,NA,38,16,3,6,8,5,3,2,2,3,3,4,7,9,2,1,2,NA,2,5,6,6,7,7,7,2,1,5,1,5,6,3,3,3,5,5,5,8,6,4,1,3,4,1,10,10,0,1,1,2,3,4,2,2,4,2,5,4,4,3,2,2,NA,3,2,2,2,4,4,2,3,5,4,6,6,3,4,3,2,3,2,3,4,2,4,2,NA,NA,NA,3,3,2,NA,NA,NA,NA,NA,NA,2,3,2,2,2,1,1,2,4,2,3,8,1,8,4,2,1,4,2,4,2,3,5,5,2,5,6,4,4,1,5,3,6,3,5,2
27740,IS,1,15,300,27,14,5,5,5,5,3,3,2,3,2,4,6,7,3,3,4,3,NA,4,2,7,7,6,3,4,1,5,1,4,3,3,3,3,7,7,5,4,6,6,5,4,3,2,8,4,3,2,2,4,4,4,1,2,4,1,4,4,3,2,3,2,NA,3,4,4,3,4,4,3,2,5,2,8,7,4,3,4,3,4,3,3,4,4,3,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,NA,NA,3,3,4,4,1,9,2,7,3,4,2,5,4,4,6,3,5,4,4,6,4,3,5,5,3,4,6,4,4,6
5414,CZ,2,180,120,66,13,5,4,4,8,2,5,3,2,2,5,7,7,5,5,5,9,3,8,6,6,9,6,6,1,1,5,1,5,10,4,4,4,10,9,7,6,5,2,3,3,3,1,9,9,0,1,1,5,2,5,1,3,3,5,5,5,5,3,2,2,NA,5,3,5,5,5,5,1,2,4,4,10,6,1,5,5,1,2,3,3,4,5,5,3,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,4,2,1,1,3,1,1,1,5,4,4,0,2,2,6,2,6,2,6,5,3,6,3,4,6,6,3,6,4,2,3,6,6,5,4
33751,NL,1,62,604,26,20,5,7,7,6,2,3,1,3,1,3,7,7,4,5,3,5,NA,3,7,6,7,5,6,4,1,5,1,5,6,3,3,3,5,7,6,8,5,4,3,3,5,1,7,6,0,1,1,2,2,4,1,1,4,2,4,4,3,2,3,2,NA,3,6,4,4,5,2,4,4,6,6,6,7,2,4,4,2,2,2,2,2,2,2,2,NA,NA,NA,3,4,3,NA,NA,NA,NA,NA,NA,2,3,2,3,3,3,1,1,2,3,1,8,9,6,4,6,2,5,4,4,4,3,5,6,5,5,4,3,4,4,2,3,5,5,3,4
34939,NO,1,180,NA,87,10,1,5,8,5,4,3,2,3,1,4,10,10,5,5,5,5,3,6,6,4,7,5,8,3,4,3,4,2,6,3,3,3,4,5,5,8,7,3,1,3,3,2,10,5,6,3,1,4,2,4,1,2,4,3,3,3,4,2,2,3,NA,4,3,6,3,2,4,4,7,6,4,10,9,4,3,4,2,3,3,3,3,4,4,2,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,1,1,1,1,10,10,1,4,5,1,2,2,5,2,5,5,5,5,3,5,4,5,3,3,5,5,6,6,4
41351,RU,1,40,NA,65,12,1,6,7,4,2,2,3,3,3,0,0,0,0,2,0,0,3,3,4,3,5,4,2,5,3,1,5,1,0,1,1,1,0,0,0,3,3,1,2,2,3,2,7,1,5,3,4,3,4,2,5,5,3,1,5,5,4,4,5,4,NA,4,5,8,1,5,3,5,3,1,1,10,10,1,5,5,3,2,3,3,2,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,1,1,1,1,NA,NA,NA,4,2,2,1,3,3,5,1,4,3,5,4,3,4,4,5,4,4,3,4,4,3,3,4,3,5,4,4,5
34330,NL,2,45,150,40,18,5,5,5,5,3,2,1,2,1,5,3,3,4,5,5,NA,NA,8,6,4,5,6,2,4,1,5,1,5,2,2,2,2,1,7,5,5,7,5,3,2,2,2,8,7,3,3,3,1,3,1,2,2,4,1,5,5,4,3,3,2,NA,3,3,5,1,4,4,3,4,4,9,8,1,3,2,3,4,3,4,3,5,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,3,2,2,2,3,1,1,4,2,3,10,0,NA,4,6,3,3,4,5,6,5,4,5,5,6,5,4,3,3,5,4,5,3,4,5
2927,BE,1,0,180,17,11,5,5,7,6,4,2,1,2,1,5,8,7,3,3,6,6,3,5,6,4,5,8,8,4,1,5,1,5,5,3,3,3,5,7,8,9,6,3,2,4,5,1,9,8,2,1,1,3,2,2,1,2,5,1,5,5,5,3,3,4,NA,5,1,0,4,4,3,4,6,7,5,7,5,2,4,4,3,4,4,3,4,4,4,1,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,3,3,NA,1,3,3,NA,NA,NA,8,4,4,3,5,4,5,4,4,5,4,4,3,5,5,4,3,6,1,4,6,2,4
19944,GB,1,180,NA,35,11,1,5,8,5,2,3,2,3,2,7,8,9,6,6,6,6,4,0,7,8,5,9,9,4,4,4,2,4,5,3,3,3,5,5,5,8,7,5,4,4,4,1,8,5,3,1,1,3,3,3,4,3,4,3,4,5,4,3,3,2,NA,3,5,5,4,4,4,3,10,7,6,6,5,3,4,4,4,3,2,3,2,4,3,3,NA,NA,NA,NA,NA,NA,3,3,3,NA,NA,NA,3,3,3,3,3,3,2,2,1,2,2,8,4,1,2,5,4,6,6,6,4,6,6,6,4,4,6,6,6,5,6,5,6,6,6,5
18859,GB,2,10,120,25,NA,5,5,10,5,3,5,1,2,1,0,5,5,5,5,6,5,NA,NA,5,4,4,7,6,3,1,3,2,3,NA,2,3,2,4,NA,4,6,5,1,1,3,5,1,5,3,5,1,1,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,7,NA,NA,3,3,5,6,4,6,6,3,4,5,3,3,4,4,4,4,5,2,NA,NA,NA,4,4,2,NA,NA,NA,NA,NA,NA,2,2,4,3,3,2,2,3,3,5,3,3,3,NA,3,5,4,5,4,5,5,5,5,5,2,4,5,5,5,4,5,5,5,5,5,4
24944,IL,1,60,NA,69,8,1,5,6,4,2,3,1,2,1,3,8,3,3,3,4,5,NA,7,4,3,7,2,5,4,4,NA,NA,NA,NA,4,1,2,4,NA,4,8,2,0,1,3,2,3,10,0,5,2,2,2,3,2,2,5,3,3,5,3,NA,2,2,3,NA,3,3,5,1,4,5,4,NA,2,2,10,8,2,2,3,NA,2,2,2,4,5,5,3,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,1,NA,2,NA,NA,NA,1,2,5,3,5,0,NA,2,4,2,NA,3,6,2,5,4,4,2,5,5,3,6,1,5,3,5,NA,5,2
2710,BE,1,30,20,33,12,5,4,3,4,3,2,3,2,3,7,9,9,6,6,7,8,NA,5,3,6,7,4,8,2,2,5,1,4,9,3,3,3,8,5,5,8,6,3,2,4,5,1,8,7,3,2,1,3,2,2,1,3,2,3,4,5,4,3,2,4,NA,3,1,6,2,4,4,3,3,4,4,6,6,4,4,3,2,4,4,4,4,3,4,3,NA,NA,NA,NA,NA,NA,3,4,2,NA,NA,NA,2,3,2,3,2,2,2,2,5,2,4,9,7,9,4,4,3,6,3,5,5,2,5,4,5,5,4,4,5,3,5,5,5,5,4,4
10194,DE,2,60,90,35,15,5,6,6,7,3,3,2,2,1,4,4,5,3,3,5,6,NA,4,5,3,2,4,3,5,2,5,2,4,8,3,3,3,6,5,4,6,4,4,2,2,2,2,7,8,0,1,1,3,3,4,2,2,3,2,4,4,4,3,4,2,NA,3,4,3,4,4,3,3,10,6,8,7,6,4,3,2,3,5,5,5,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,2,3,2,3,4,2,2,2,3,4,9,0,9,4,4,3,4,2,5,2,4,4,6,1,5,5,3,5,1,3,2,5,5,2,3
31323,LT,1,60,120,19,12,5,5,5,4,2,3,3,3,2,5,4,5,4,4,4,4,NA,5,5,5,4,6,6,5,2,4,2,4,8,1,1,1,1,1,0,1,4,2,3,3,4,1,8,4,6,3,3,3,3,3,3,4,4,4,5,5,5,3,3,3,NA,3,4,5,3,3,2,4,2,0,0,10,10,2,3,3,2,4,3,1,3,4,3,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,3,4,NA,2,1,5,NA,NA,NA,NA,4,3,4,4,4,5,6,5,5,5,6,5,5,4,5,5,5,5,6,4,4,5
4939,CH,1,60,180,41,17,5,3,5,5,3,4,3,3,3,6,7,6,3,5,1,2,3,7,7,6,8,8,7,3,2,4,2,1,2,3,3,3,4,6,4,8,6,4,4,3,4,1,8,4,1,1,1,2,2,3,1,3,3,1,4,4,3,2,3,2,NA,3,2,3,2,4,4,2,7,2,5,8,6,2,4,4,2,3,2,3,3,2,2,3,NA,NA,NA,NA,NA,NA,2,4,1,NA,NA,NA,2,3,3,2,NA,NA,2,2,4,2,1,10,10,7,4,4,2,2,4,4,3,3,4,5,5,5,4,2,4,3,5,5,5,4,5,4
7972,DE,1,30,240,45,20,5,3,8,5,3,4,2,4,2,3,6,7,5,5,3,6,NA,5,8,8,8,3,6,4,2,4,1,3,5,4,4,4,5,8,5,9,7,4,4,3,4,1,8,7,0,1,1,2,3,4,2,3,4,1,4,4,3,3,3,4,NA,3,1,2,4,5,4,3,1,4,6,8,7,2,4,3,2,3,2,3,3,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,4,1,2,2,2,2,2,4,5,5,8,6,10,4,4,2,6,2,5,6,5,5,NA,6,5,6,4,5,4,4,2,6,6,5,6
9053,DE,2,15,NA,77,12,1,6,8,4,1,2,1,2,2,5,3,8,5,5,3,5,3,5,10,5,5,7,5,5,3,4,4,1,4,3,2,1,4,5,5,8,6,4,4,3,4,1,8,6,10,6,7,3,4,2,2,4,5,2,5,5,4,4,3,4,NA,3,4,4,2,4,2,4,7,8,5,10,7,3,4,4,2,3,4,3,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,1,2,2,2,2,2,1,1,1,2,1,0,0,2,3,5,2,6,1,4,5,5,5,5,4,6,5,2,5,1,4,3,6,4,5,2
877,AT,2,20,540,37,22,5,8,9,8,2,2,3,3,3,4,5,5,1,1,1,2,3,3,6,1,6,5,6,4,1,5,1,5,6,3,2,2,8,8,5,7,6,4,1,4,4,1,9,10,0,1,1,4,3,NA,1,2,5,1,5,5,4,NA,2,2,NA,4,6,4,4,5,2,4,2,NA,NA,10,7,1,2,3,2,3,2,3,2,4,4,2,NA,NA,NA,3,3,2,NA,NA,NA,NA,NA,NA,2,3,3,1,2,2,2,NA,1,5,2,5,1,1,1,5,3,5,5,5,3,3,5,3,4,5,5,5,6,2,4,4,6,6,5,4
21156,HU,2,1120,NA,52,12,1,4,3,3,4,1,1,2,1,4,4,5,3,3,3,3,NA,0,3,3,2,4,0,5,5,1,5,1,6,1,1,1,1,1,3,3,1,0,1,3,2,2,10,8,8,3,7,3,NA,NA,4,3,4,3,4,5,5,4,4,5,NA,3,4,6,2,4,1,4,3,6,4,8,8,4,2,2,2,3,3,1,2,4,5,2,NA,NA,NA,4,4,3,NA,NA,NA,NA,NA,NA,3,2,3,3,3,4,2,3,2,3,3,7,0,4,2,6,3,6,6,6,5,3,5,4,6,6,5,4,6,4,4,4,6,6,4,6
259,AT,1,30,NA,60,12,1,8,8,8,4,1,2,1,1,3,5,7,0,0,5,5,3,8,5,3,5,NA,5,4,1,NA,2,5,0,2,2,2,2,NA,5,8,6,4,3,4,3,3,10,4,5,3,3,1,5,1,1,1,5,1,5,5,5,1,1,1,NA,4,10,5,1,4,4,4,5,3,3,10,10,1,4,4,4,1,1,3,2,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,2,3,3,3,3,2,1,NA,2,2,4,0,0,2,3,2,3,5,6,6,NA,6,4,5,5,6,6,3,5,3,5,5,5,5,4,4
37796,PL,1,120,720,25,13,4,7,5,6,2,3,3,3,4,6,6,7,5,5,4,5,3,10,8,7,9,6,6,3,2,4,3,1,4,3,3,3,7,5,6,7,3,4,3,2,5,1,10,6,10,6,7,4,3,4,3,4,5,4,5,4,4,3,4,3,NA,3,5,4,3,5,4,2,6,2,3,10,9,2,3,5,4,4,3,2,3,4,4,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,2,4,2,3,2,4,5,4,4,3,9,3,4,6,5,6,5,5,4,6,5,4,5,6,6,6,5,6,5,6,5,6,4
14741,FI,1,90,60,64,14,5,7,7,5,2,3,2,4,2,8,8,9,7,6,7,7,NA,7,7,8,8,9,8,2,2,3,2,4,4,2,3,2,8,8,8,8,7,3,3,3,3,2,9,7,4,2,1,3,4,4,1,2,3,3,5,2,4,2,3,3,NA,3,4,6,4,2,2,4,2,7,6,8,7,4,4,3,4,2,4,3,4,4,3,2,NA,NA,NA,2,2,4,NA,NA,NA,NA,NA,NA,3,3,3,2,2,2,NA,1,2,5,4,9,7,8,4,4,2,4,2,4,2,3,5,3,3,5,3,4,5,3,4,3,5,5,4,3
14025,ES,1,60,600,40,20,5,7,7,6,1,2,3,2,2,5,5,8,1,1,3,5,NA,4,4,2,7,2,5,5,1,5,1,5,5,4,4,4,8,3,8,7,2,0,2,4,4,1,9,7,8,1,4,4,3,4,2,2,5,2,5,5,5,4,4,2,NA,4,2,2,2,4,1,5,5,5,4,9,8,2,5,5,1,2,3,4,2,2,2,3,NA,NA,NA,NA,NA,NA,2,2,4,NA,NA,NA,2,2,3,3,4,3,1,1,4,2,1,10,10,5,2,6,4,6,3,6,2,3,6,4,3,6,6,3,6,2,4,3,5,6,3,2
43173,SI,1,120,NA,74,24,3,5,5,5,2,1,3,1,3,0,5,5,0,0,0,0,3,0,2,2,0,5,5,5,1,4,2,4,3,4,4,4,9,10,NA,10,4,5,3,4,3,2,10,0,10,1,1,5,2,4,1,2,5,5,5,2,4,3,1,1,NA,1,0,2,2,5,1,5,3,2,1,7,2,2,4,2,1,3,2,5,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3,2,3,3,NA,3,8,2,4,10,4,8,3,6,1,6,3,2,5,4,6,5,5,5,5,4,2,5,1,2,5,5,2,4
40501,RU,2,60,180,38,16,5,7,NA,5,4,2,2,2,1,5,5,5,0,0,0,0,NA,NA,5,5,0,5,5,4,3,NA,NA,NA,3,4,3,3,4,5,5,5,3,0,2,4,3,1,8,2,5,3,2,3,3,3,3,4,3,3,3,3,3,3,2,3,NA,2,6,6,3,3,2,3,4,6,5,7,4,3,3,4,3,2,2,NA,2,2,2,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,NA,NA,2,3,1,2,2,1,1,1,1,3,3,4,3,3,4,3,3,4,2,3,2,2,2,4,3,3,3,3,3,3
24302,IE,1,60,NA,51,12,3,3,3,5,3,1,2,1,1,2,6,6,0,0,9,7,NA,5,4,0,3,6,2,4,1,5,1,4,8,3,3,3,4,8,8,2,6,3,1,2,3,2,7,4,6,2,6,3,4,1,2,2,3,1,4,3,4,2,3,2,NA,3,3,5,4,4,2,4,5,3,7,10,8,4,4,3,2,4,4,3,4,4,4,2,NA,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,5,5,6,0,3,2,3,2,5,4,3,5,5,5,5,2,5,4,1,5,4,4,2,5,5,3,2
35004,NO,1,90,180,58,12,5,2,2,3,2,2,1,1,2,1,2,1,0,1,0,2,3,6,6,7,3,3,8,5,1,5,1,4,0,2,2,2,8,10,2,10,4,1,2,3,3,2,10,7,0,1,1,3,5,2,1,3,5,1,5,2,4,5,4,4,NA,2,4,4,1,5,3,3,4,3,3,10,10,2,4,3,1,3,4,2,1,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,4,4,1,1,NA,NA,1,1,2,4,1,7,0,3,3,4,1,5,2,4,3,3,5,2,5,5,5,3,6,5,5,5,6,6,4,3
8755,DE,2,60,90,55,13,5,6,7,4,2,2,2,2,2,7,9,5,4,4,7,8,2,2,7,5,7,7,8,4,2,4,1,4,7,3,3,3,7,9,7,8,3,4,3,3,3,2,4,7,1,1,1,1,3,2,2,2,4,2,4,4,4,3,4,2,NA,3,3,4,3,4,4,3,2,3,4,8,4,2,1,3,2,3,3,2,3,4,4,2,NA,NA,NA,3,2,4,NA,NA,NA,NA,NA,NA,2,2,2,2,3,2,3,2,1,2,2,9,5,3,3,3,2,5,4,6,6,4,6,5,6,6,6,5,6,3,4,5,6,6,2,6
29432,IT,2,1064,NA,62,8,1,0,0,0,4,1,1,1,1,0,0,2,0,0,0,0,NA,NA,0,0,0,1,3,3,4,4,2,1,1,1,1,1,0,0,NA,8,3,2,3,4,3,1,8,5,10,5,7,1,1,1,1,5,1,1,4,4,NA,4,4,1,NA,4,5,NA,1,1,5,2,NA,4,0,10,0,4,4,2,4,5,5,1,3,3,5,2,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,3,1,1,1,NA,NA,1,3,2,NA,NA,NA,2,1,5,1,6,6,6,4,5,5,1,1,1,6,3,6,1,4,5,5,5,6,4
33264,NL,2,130,45,71,16,5,3,5,5,1,4,3,3,3,5,6,6,5,5,6,NA,3,0,3,5,3,7,5,5,1,5,1,4,7,3,3,3,7,7,NA,9,6,3,3,3,3,1,8,6,2,1,7,2,NA,3,1,2,5,1,5,5,4,4,4,3,NA,4,3,5,2,5,2,4,6,7,5,7,7,2,2,4,4,2,2,3,NA,NA,4,3,NA,NA,NA,NA,NA,NA,4,4,4,NA,NA,NA,3,2,2,3,3,3,NA,NA,1,2,4,7,6,5,3,5,2,5,4,5,5,6,5,5,3,5,6,3,5,5,6,5,5,5,5,5
14337,ES,1,120,240,58,22,5,6,7,3,1,2,3,2,3,7,7,8,5,4,7,6,3,3,3,3,3,4,4,5,1,5,5,5,10,4,4,4,8,8,8,8,6,3,4,4,4,1,8,8,0,1,1,5,NA,5,1,4,4,1,4,4,4,4,4,2,NA,4,2,4,4,1,1,5,5,6,4,8,8,1,5,5,1,1,1,5,1,5,1,3,NA,NA,NA,NA,NA,NA,3,1,1,NA,NA,NA,3,2,3,3,3,4,1,1,2,3,1,10,10,9,4,6,2,6,2,4,4,2,6,6,2,6,6,2,3,2,6,3,6,6,3,4
24300,IE,1,30,480,27,14,5,0,0,0,3,NA,1,NA,1,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,5,1,5,1,5,NA,1,1,2,NA,NA,NA,3,6,1,4,3,4,1,0,0,0,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,2,2,NA,NA,1,4,5,6,2,10,10,2,4,4,2,2,2,1,3,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,4,2,4,2,0,2,2,1,6,6,6,6,6,6,2,NA,1,6,6,5,6,6,6,2,2,4,NA,2,6
